index,timestamp,HAES (Ukraina)_Zheshuv (Polscha) PX,HAES (Ukraina)_Zheshuv (Polscha) NTC,HAES (Ukraina)_Zheshuv (Polscha) AC,Moldova_Ukraina PX,Moldova_Ukraina NTC,Moldova_Ukraina AC,Rumunіja_Ukraina PX,Rumunіja_Ukraina NTC,Rumunіja_Ukraina AC,Slovachchina_Ukraina PX,Slovachchina_Ukraina NTC,Slovachchina_Ukraina AC,Ugorschina_Ukraina PX,Ugorschina_Ukraina NTC,Ugorschina_Ukraina AC,Ukraina_Moldova PX,Ukraina_Moldova NTC,Ukraina_Moldova AC,Ukraina_Polscha PX,Ukraina_Polscha NTC,Ukraina_Polscha AC,Ukraina_Rumunіja PX,Ukraina_Rumunіja NTC,Ukraina_Rumunіja AC,Ukraina_Slovachchina PX,Ukraina_Slovachchina NTC,Ukraina_Slovachchina AC,Ukraina_Slovachchina35 PX,Ukraina_Slovachchina35 NTC,Ukraina_Slovachchina35 AC,Ukraina_Ugorschina PX,Ukraina_Ugorschina NTC,Ukraina_Ugorschina AC,Zheshuv (Polscha)_HAES (Ukraina) PX,Zheshuv (Polscha)_HAES (Ukraina) NTC,Zheshuv (Polscha)_HAES (Ukraina) AC
1677981600,2023-03-04 08:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677985200,2023-03-04 09:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677988800,2023-03-04 10:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677992400,2023-03-04 11:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677996000,2023-03-04 12:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677999600,2023-03-04 13:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678003200,2023-03-04 14:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678006800,2023-03-04 15:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678010400,2023-03-04 16:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678014000,2023-03-04 17:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678017600,2023-03-04 18:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678021200,2023-03-04 19:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678024800,2023-03-04 20:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678028400,2023-03-04 21:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678032000,2023-03-04 22:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678035600,2023-03-04 23:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678039200,2023-03-05 00:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678042800,2023-03-05 01:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678046400,2023-03-05 02:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678050000,2023-03-05 03:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678053600,2023-03-05 04:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678057200,2023-03-05 05:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678060800,2023-03-05 06:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678064400,2023-03-05 07:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678068000,2023-03-05 08:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678071600,2023-03-05 09:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678075200,2023-03-05 10:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678078800,2023-03-05 11:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678082400,2023-03-05 12:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678086000,2023-03-05 13:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678089600,2023-03-05 14:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678093200,2023-03-05 15:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678096800,2023-03-05 16:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678100400,2023-03-05 17:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678104000,2023-03-05 18:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678107600,2023-03-05 19:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678111200,2023-03-05 20:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678114800,2023-03-05 21:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678118400,2023-03-05 22:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678122000,2023-03-05 23:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678125600,2023-03-06 00:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678129200,2023-03-06 01:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678132800,2023-03-06 02:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678136400,2023-03-06 03:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678140000,2023-03-06 04:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678143600,2023-03-06 05:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678147200,2023-03-06 06:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678150800,2023-03-06 07:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678154400,2023-03-06 08:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678158000,2023-03-06 09:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678161600,2023-03-06 10:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678165200,2023-03-06 11:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678168800,2023-03-06 12:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678172400,2023-03-06 13:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678176000,2023-03-06 14:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678179600,2023-03-06 15:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678183200,2023-03-06 16:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678186800,2023-03-06 17:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678190400,2023-03-06 18:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678194000,2023-03-06 19:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678197600,2023-03-06 20:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678201200,2023-03-06 21:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678204800,2023-03-06 22:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678208400,2023-03-06 23:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678212000,2023-03-07 00:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678215600,2023-03-07 01:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678219200,2023-03-07 02:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678222800,2023-03-07 03:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678226400,2023-03-07 04:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678230000,2023-03-07 05:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678233600,2023-03-07 06:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678237200,2023-03-07 07:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678240800,2023-03-07 08:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678244400,2023-03-07 09:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678248000,2023-03-07 10:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678251600,2023-03-07 11:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678255200,2023-03-07 12:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678258800,2023-03-07 13:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678262400,2023-03-07 14:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678266000,2023-03-07 15:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678269600,2023-03-07 16:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678273200,2023-03-07 17:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678276800,2023-03-07 18:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678280400,2023-03-07 19:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678284000,2023-03-07 20:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678287600,2023-03-07 21:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678291200,2023-03-07 22:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678294800,2023-03-07 23:00:00,0,0,0,0,800,120,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678298400,2023-03-08 00:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678302000,2023-03-08 01:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678305600,2023-03-08 02:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678309200,2023-03-08 03:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678312800,2023-03-08 04:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678316400,2023-03-08 05:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678320000,2023-03-08 06:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678323600,2023-03-08 07:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678327200,2023-03-08 08:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678330800,2023-03-08 09:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678334400,2023-03-08 10:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678338000,2023-03-08 11:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678341600,2023-03-08 12:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678345200,2023-03-08 13:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678348800,2023-03-08 14:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678352400,2023-03-08 15:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678356000,2023-03-08 16:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678359600,2023-03-08 17:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678363200,2023-03-08 18:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678366800,2023-03-08 19:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678370400,2023-03-08 20:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678374000,2023-03-08 21:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678377600,2023-03-08 22:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678381200,2023-03-08 23:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678384800,2023-03-09 00:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678388400,2023-03-09 01:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678392000,2023-03-09 02:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678395600,2023-03-09 03:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678399200,2023-03-09 04:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678402800,2023-03-09 05:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678406400,2023-03-09 06:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678410000,2023-03-09 07:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678413600,2023-03-09 08:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678417200,2023-03-09 09:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678420800,2023-03-09 10:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678424400,2023-03-09 11:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678428000,2023-03-09 12:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678431600,2023-03-09 13:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678435200,2023-03-09 14:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678438800,2023-03-09 15:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678442400,2023-03-09 16:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678446000,2023-03-09 17:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678449600,2023-03-09 18:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678453200,2023-03-09 19:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678456800,2023-03-09 20:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678460400,2023-03-09 21:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678464000,2023-03-09 22:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678467600,2023-03-09 23:00:00,0,0,0,0,800,120,0,0,0,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678471200,2023-03-10 00:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678474800,2023-03-10 01:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678478400,2023-03-10 02:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678482000,2023-03-10 03:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678485600,2023-03-10 04:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678489200,2023-03-10 05:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678492800,2023-03-10 06:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678496400,2023-03-10 07:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678500000,2023-03-10 08:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678503600,2023-03-10 09:00:00,0,0,0,0,800,123,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678507200,2023-03-10 10:00:00,0,0,0,0,800,123,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678510800,2023-03-10 11:00:00,0,0,0,0,800,122,0,0,0,0,500,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
