Hour,Declared_SELL,Declared_BUY,Changing_SELL,Changing_BUY,Deficit_Surplus
2022-03-16 23:00:00,5991.2,1216.5,8.39,14.68,4774.70
2022-03-17 00:00:00,5379.6,1362.2,-0.79,32.39,4017.40
2022-03-17 01:00:00,5442.7,1286.8,-2.91,32.84,4155.90
2022-03-17 02:00:00,5303.4,1202.6,-3.35,30.05,4100.80
2022-03-17 03:00:00,5325.8,1200.8,-4.46,29.31,4125.00
2022-03-17 04:00:00,5345,1218.8,-4.74,30.69,4126.20
2022-03-17 05:00:00,5323.1,1325.3,-5.26,29.85,3997.80
2022-03-17 06:00:00,5594.9,1616.4,-4.20,27.90,3978.50
2022-03-17 07:00:00,7454.4,1450.4,2.14,35.45,6004.00
2022-03-17 08:00:00,8376.9,1569.9,2.81,18.47,6807.00
2022-03-17 09:00:00,9212.9,1744.4,1.80,17.30,7468.50
2022-03-17 10:00:00,9809.7,1699.9,1.88,15.58,8109.80
2022-03-17 11:00:00,10078.4,1585.1,1.13,13.83,8493.30
2022-03-17 12:00:00,10121.4,1499.3,1.23,18.19,8622.10
2022-03-17 13:00:00,9911.3,1429.4,1.32,21.40,8481.90
2022-03-17 14:00:00,9330.1,1380.1,0.85,16.85,7950.00
2022-03-17 15:00:00,8523.8,1348.3,0.45,17.38,7175.50
2022-03-17 16:00:00,7623.6,1495.3,0.72,14.49,6128.30
2022-03-17 17:00:00,6708.7,1635,-0.02,15.47,5073.70
2022-03-17 18:00:00,6375.3,1734.9,-1.60,14.12,4640.40
2022-03-17 19:00:00,6308.3,1706.9,-2.03,17.56,4601.40
2022-03-17 20:00:00,6301.9,1553.9,-1.34,20.94,4748.00
2022-03-17 21:00:00,6354.4,1436.9,-1.36,18.27,4917.50
2022-03-17 22:00:00,6396.7,1339.6,-4.00,22.46,5057.10
2022-03-17 23:00:00,5553.9,1454.9,-7.30,19.60,4099.00
2022-03-18 00:00:00,4921.3,1527.1,-8.52,12.11,3394.20
2022-03-18 01:00:00,5089.6,1443.1,-6.49,12.15,3646.50
2022-03-18 02:00:00,4987.5,1364.5,-5.96,13.46,3623.00
2022-03-18 03:00:00,5032.5,1359.7,-5.51,13.23,3672.80
2022-03-18 04:00:00,5053.1,1376.1,-5.46,12.91,3677.00
2022-03-18 05:00:00,5036.8,1451.6,-5.38,9.53,3585.20
2022-03-18 06:00:00,5282,1752.7,-5.59,8.43,3529.30
2022-03-18 07:00:00,6755.2,1579.1,-9.38,8.87,5176.10
2022-03-18 08:00:00,7594,1703.6,-9.35,8.52,5890.40
2022-03-18 09:00:00,8297.4,1849.6,-9.94,6.03,6447.80
2022-03-18 10:00:00,8834.5,1777.7,-9.94,4.58,7056.80
2022-03-18 11:00:00,9093,1668.4,-9.78,5.26,7424.60
2022-03-18 12:00:00,9145.5,1578.9,-9.64,5.31,7566.60
2022-03-18 13:00:00,8961.8,1509.3,-9.58,5.59,7452.50
2022-03-18 14:00:00,8511.4,1501,-8.77,8.76,7010.40
2022-03-18 15:00:00,7813.9,1503.2,-8.33,11.49,6310.70
2022-03-18 16:00:00,7028,1612.9,-7.81,7.86,5415.10
2022-03-18 17:00:00,6138.2,1790.5,-8.50,9.51,4347.70
2022-03-18 18:00:00,5792.8,1923.1,-9.14,10.85,3869.70
2022-03-18 19:00:00,5698.6,1874.8,-9.67,9.84,3823.80
2022-03-18 20:00:00,5657.5,1786.8,-10.23,14.99,3870.70
2022-03-18 21:00:00,5708.6,1593.7,-10.16,10.91,4114.90
2022-03-18 22:00:00,5853.8,1473.1,-8.49,9.97,4380.70
2022-03-18 23:00:00,5162.8,1593.6,-7.04,9.53,3569.20
2022-03-19 00:00:00,4849.6,1540.8,-1.46,0.90,3308.80
2022-03-19 01:00:00,5015.2,1468.8,-1.46,1.78,3546.40
2022-03-19 02:00:00,4887.1,1395.7,-2.01,2.29,3491.40
2022-03-19 03:00:00,4953.6,1376.1,-1.57,1.21,3577.50
2022-03-19 04:00:00,4964.5,1402.9,-1.75,1.95,3561.60
2022-03-19 05:00:00,5000.7,1498.5,-0.72,3.23,3502.20
2022-03-19 06:00:00,5385.5,1803.4,1.96,2.89,3582.10
2022-03-19 07:00:00,7901.1,1588.9,16.96,0.62,6312.20
2022-03-19 08:00:00,8909.8,1642.7,17.33,-3.57,7267.10
2022-03-19 09:00:00,9656.7,1632.8,16.38,-11.72,8023.90
2022-03-19 10:00:00,10150.6,1607.2,14.90,-9.59,8543.40
2022-03-19 11:00:00,10357,1584.3,13.90,-5.04,8772.70
2022-03-19 12:00:00,10442.2,1572.2,14.18,-0.42,8870.00
2022-03-19 13:00:00,10335.7,1545.5,15.33,2.40,8790.20
2022-03-19 14:00:00,9846.3,1516.5,15.68,1.03,8329.80
2022-03-19 15:00:00,9061.4,1514.9,15.97,0.78,7546.50
2022-03-19 16:00:00,8074.1,1598.2,14.88,-0.91,6475.90
2022-03-19 17:00:00,7148.3,1819,16.46,1.59,5329.30
2022-03-19 18:00:00,6690.9,1981.4,15.50,3.03,4709.50
2022-03-19 19:00:00,6616.7,1917.1,16.11,2.26,4699.60
2022-03-19 20:00:00,6613.1,1774.8,16.89,-0.67,4838.30
2022-03-19 21:00:00,6673.3,1643.7,16.90,3.14,5029.60
2022-03-19 22:00:00,6796.8,1522,16.11,3.32,5274.80
2022-03-19 23:00:00,5438.4,1655.9,5.34,3.91,3782.50
2022-03-20 00:00:00,5464.5,1414,12.68,-8.23,4050.50
2022-03-20 01:00:00,5641.5,1351.7,12.49,-7.97,4289.80
2022-03-20 02:00:00,5586.6,1292.8,14.31,-7.37,4293.80
2022-03-20 03:00:00,5687.4,1270.4,14.81,-7.68,4417.00
2022-03-20 04:00:00,5698.7,1286.1,14.79,-8.33,4412.60
2022-03-20 05:00:00,5744.8,1380.3,14.88,-7.89,4364.50
2022-03-20 06:00:00,6073.7,1671.8,12.78,-7.30,4401.90
2022-03-20 07:00:00,8110.9,1490.5,2.66,-6.19,6620.40
2022-03-20 08:00:00,9129.4,1492.8,2.46,-9.13,7636.60
2022-03-20 09:00:00,9914.3,1475.6,2.67,-9.63,8438.70
2022-03-20 10:00:00,10505.8,1441.6,3.50,-10.30,9064.20
2022-03-20 11:00:00,10704.8,1414.8,3.36,-10.70,9290.00
2022-03-20 12:00:00,10675.5,1406.9,2.23,-10.51,9268.60
2022-03-20 13:00:00,10537.2,1383,1.95,-10.51,9154.20
2022-03-20 14:00:00,10010.9,1364,1.67,-10.06,8646.90
2022-03-20 15:00:00,9205,1391.7,1.58,-8.13,7813.30
2022-03-20 16:00:00,8186.3,1544.4,1.39,-3.37,6641.90
2022-03-20 17:00:00,7147.5,1733.1,-0.01,-4.72,5414.40
2022-03-20 18:00:00,6761,1852.5,1.05,-6.51,4908.50
2022-03-20 19:00:00,6733.2,1820.1,1.76,-5.06,4913.10
2022-03-20 20:00:00,6817,1705.6,3.08,-3.90,5111.40
2022-03-20 21:00:00,6842.5,1589.8,2.54,-3.28,5252.70
2022-03-20 22:00:00,6957.2,1487.2,2.36,-2.29,5470.00
2022-03-20 23:00:00,5886.3,1523.9,8.24,-7.97,4362.40
2022-03-21 00:00:00,5482.6,1272,0.33,-10.04,4210.60
2022-03-21 01:00:00,5538.8,1233,-1.82,-8.78,4305.80
2022-03-21 02:00:00,5490.7,1185.3,-1.72,-8.32,4305.40
2022-03-21 03:00:00,5650,1176.4,-0.66,-7.40,4473.60
2022-03-21 04:00:00,5715.9,1202.1,0.30,-6.53,4513.80
2022-03-21 05:00:00,5754.6,1250.5,0.17,-9.40,4504.10
2022-03-21 06:00:00,6089.9,1587.4,0.27,-5.05,4502.50
2022-03-21 07:00:00,7802.1,1499.8,-3.81,0.62,6302.30
2022-03-21 08:00:00,8790.4,1686.2,-3.71,12.96,7104.20
2022-03-21 09:00:00,9674,1748.1,-2.42,18.47,7925.90
2022-03-21 10:00:00,10265.9,1710.6,-2.28,18.66,8555.30
2022-03-21 11:00:00,10498.7,1603.2,-1.93,13.32,8895.50
2022-03-21 12:00:00,10478.2,1570,-1.85,11.59,8908.20
2022-03-21 13:00:00,10283.5,1516.9,-2.41,9.68,8766.60
2022-03-21 14:00:00,9770.5,1489.6,-2.40,9.21,8280.90
2022-03-21 15:00:00,9002.4,1490,-2.20,7.06,7512.40
2022-03-21 16:00:00,8086.7,1552.2,-1.22,0.51,6534.50
2022-03-21 17:00:00,7088.5,1697.2,-0.83,-2.07,5391.30
2022-03-21 18:00:00,6635.5,1841.7,-1.86,-0.58,4793.80
2022-03-21 19:00:00,6542.5,1842.1,-2.83,1.21,4700.40
2022-03-21 20:00:00,6520.3,1712.4,-4.35,0.40,4807.90
2022-03-21 21:00:00,6669,1561.3,-2.54,-1.79,5107.70
2022-03-21 22:00:00,6765.9,1404,-2.75,-5.59,5361.90
2022-03-21 23:00:00,6006.1,1453,2.04,-4.65,4553.10
2022-03-22 00:00:00,5825.6,1256.8,6.26,-1.19,4568.80
2022-03-22 01:00:00,5988.5,1159.5,8.12,-5.96,4829.00
2022-03-22 02:00:00,5871.4,1127.4,6.93,-4.88,4744.00
2022-03-22 03:00:00,5957.9,1112.9,5.45,-5.40,4845.00
2022-03-22 04:00:00,5996.2,1134.7,4.90,-5.61,4861.50
2022-03-22 05:00:00,6033.5,1206.6,4.85,-3.51,4826.90
2022-03-22 06:00:00,6329.3,1526.9,3.93,-3.81,4802.40
2022-03-22 07:00:00,8351.5,1414.5,7.04,-5.69,6937.00
2022-03-22 08:00:00,9458.9,1585.1,7.60,-6.00,7873.80
2022-03-22 09:00:00,10447.1,1602,7.99,-8.36,8845.10
2022-03-22 10:00:00,11019.8,1552.3,7.34,-9.25,9467.50
2022-03-22 11:00:00,11328.4,1478.6,7.90,-7.77,9849.80
2022-03-22 12:00:00,11368.8,1419.6,8.50,-9.58,9949.20
2022-03-22 13:00:00,11143.7,1409.8,8.36,-7.06,9733.90
2022-03-22 14:00:00,10595.7,1383.5,8.45,-7.12,9212.20
2022-03-22 15:00:00,9742,1399.9,8.22,-6.05,8342.10
2022-03-22 16:00:00,8735.9,1479,8.03,-4.72,7256.90
2022-03-22 17:00:00,7641.9,1625.2,7.81,-4.24,6016.70
2022-03-22 18:00:00,7240.8,1752.5,9.12,-4.84,5488.30
2022-03-22 19:00:00,7138.5,1804.1,9.11,-2.06,5334.40
2022-03-22 20:00:00,7080.6,1703.1,8.59,-0.54,5377.50
2022-03-22 21:00:00,7117,1565.5,6.72,0.27,5551.50
2022-03-22 22:00:00,7148.4,1381.7,5.65,-1.59,5766.70
2022-03-22 23:00:00,6475.9,1465.2,7.82,0.84,5010.70
2022-03-23 00:00:00,6694.3,1225.4,14.91,-2.50,5468.90
2022-03-23 01:00:00,6818.2,1132.9,13.85,-2.29,5685.30
2022-03-23 02:00:00,6717.1,1120.3,14.40,-0.63,5596.80
2022-03-23 03:00:00,6822.3,1089.7,14.51,-2.08,5732.60
2022-03-23 04:00:00,6838.7,1102.9,14.05,-2.80,5735.80
2022-03-23 05:00:00,6871.4,1194.9,13.89,-0.97,5676.50
2022-03-23 06:00:00,7214.2,1567.5,13.98,2.66,5646.70
2022-03-23 07:00:00,9386.7,1397.5,12.40,-1.20,7989.20
2022-03-23 08:00:00,10609.9,1533.1,12.17,-3.28,9076.80
2022-03-23 09:00:00,11593.4,1539.8,10.97,-3.88,10053.60
2022-03-23 10:00:00,12172.8,1481.3,10.46,-4.57,10691.50
2022-03-23 11:00:00,12429.2,1342.5,9.72,-9.20,11086.70
2022-03-23 12:00:00,12441.2,1351.3,9.43,-4.81,11089.90
2022-03-23 13:00:00,12207.9,1351.1,9.55,-4.16,10856.80
2022-03-23 14:00:00,11642.7,1338.7,9.88,-3.24,10304.00
2022-03-23 15:00:00,10742.4,1318,10.27,-5.85,9424.40
2022-03-23 16:00:00,9735.7,1361.9,11.44,-7.92,8373.80
2022-03-23 17:00:00,8562.8,1510.8,12.05,-7.04,7052.00
2022-03-23 18:00:00,8135.2,1635.1,12.35,-6.70,6500.10
2022-03-23 19:00:00,8024.1,1681.7,12.41,-6.78,6342.40
2022-03-23 20:00:00,7946.9,1551.2,12.23,-8.92,6395.70
2022-03-23 21:00:00,7976.5,1368.7,12.08,-12.57,6607.80
2022-03-23 22:00:00,8035,1259.5,12.40,-8.84,6775.50
2022-03-23 23:00:00,7000.3,1355.2,8.10,-7.51,5645.10
2022-03-24 00:00:00,6368.4,1120.3,-4.87,-8.58,5248.10
2022-03-24 01:00:00,6565.6,1066.9,-3.70,-5.83,5498.70
2022-03-24 02:00:00,6493.3,1029.3,-3.33,-8.12,5464.00
2022-03-24 03:00:00,6625.6,1002.4,-2.88,-8.01,5623.20
2022-03-24 04:00:00,6718.7,1022.7,-1.75,-7.27,5696.00
2022-03-24 05:00:00,6578.1,1078.3,-4.27,-9.76,5499.80
2022-03-24 06:00:00,6841.9,1438.6,-5.16,-8.22,5403.30
2022-03-24 07:00:00,8830.2,1309,-5.93,-6.33,7521.20
2022-03-24 08:00:00,9913.4,1412.2,-6.56,-7.89,8501.20
2022-03-24 09:00:00,10803.3,1478.1,-6.82,-4.01,9325.20
2022-03-24 10:00:00,11310.6,1420.8,-7.08,-4.08,9889.80
2022-03-24 11:00:00,11518.2,1346,-7.33,0.26,10172.20
2022-03-24 12:00:00,11492.3,1278.5,-7.63,-5.39,10213.80
2022-03-24 13:00:00,11233.7,1211.9,-7.98,-10.30,10021.80
2022-03-24 14:00:00,10671.8,1207.6,-8.34,-9.79,9464.20
2022-03-24 15:00:00,9871.9,1209.8,-8.10,-8.21,8662.10
2022-03-24 16:00:00,9066.1,1237.5,-6.88,-9.13,7828.60
2022-03-24 17:00:00,8167.1,1348.5,-4.62,-10.74,6818.60
2022-03-24 18:00:00,7827.7,1477.2,-3.78,-9.66,6350.50
2022-03-24 19:00:00,7751.4,1571.7,-3.40,-6.54,6179.70
2022-03-24 20:00:00,7701.8,1478.8,-3.08,-4.67,6223.00
2022-03-24 21:00:00,7779.2,1357,-2.47,-0.85,6422.20
2022-03-24 22:00:00,7932.8,1194.5,-1.27,-5.16,6738.30
2022-03-24 23:00:00,7039.9,1220.5,0.57,-9.94,5819.40
2022-03-25 00:00:00,7318.5,1109.4,14.92,-0.97,6209.10
2022-03-25 01:00:00,7498.8,1064,14.21,-0.27,6434.80
2022-03-25 02:00:00,7415.8,1043.1,14.21,1.34,6372.70
2022-03-25 03:00:00,7506.5,1030.5,13.30,2.80,6476.00
2022-03-25 04:00:00,7494.3,1042.4,11.54,1.93,6451.90
2022-03-25 05:00:00,7373.5,1099.9,12.09,2.00,6273.60
2022-03-25 06:00:00,7545,1410.1,10.28,-1.98,6134.90
2022-03-25 07:00:00,9325.6,1380.1,5.61,5.43,7945.50
2022-03-25 08:00:00,10135.9,1498.1,2.24,6.08,8637.80
2022-03-25 09:00:00,10825.7,1452.1,0.21,-1.76,9373.60
2022-03-25 10:00:00,11245.6,1381.9,-0.57,-2.74,9863.70
2022-03-25 11:00:00,11407.2,1294.4,-0.96,-3.83,10112.80
2022-03-25 12:00:00,11353.9,1263.4,-1.20,-1.18,10090.50
2022-03-25 13:00:00,11174.7,1227.2,-0.53,1.26,9947.50
2022-03-25 14:00:00,10807.9,1226.3,1.28,1.55,9581.60
2022-03-25 15:00:00,10207.4,1215.3,3.40,0.45,8992.10
2022-03-25 16:00:00,9541.5,1272.3,5.24,2.81,8269.20
2022-03-25 17:00:00,8666.5,1320.1,6.11,-2.11,7346.40
2022-03-25 18:00:00,8308,1450.1,6.14,-1.83,6857.90
2022-03-25 19:00:00,8204.9,1547.2,5.85,-1.56,6657.70
2022-03-25 20:00:00,8134.7,1460.5,5.62,-1.24,6674.20
2022-03-25 21:00:00,8163.2,1341.2,4.94,-1.16,6822.00
2022-03-25 22:00:00,8234.4,1192.9,3.80,-0.13,7041.50
2022-03-25 23:00:00,7545,1168.9,7.17,-4.23,6376.10
2022-03-26 00:00:00,8833.8,1677.8,20.71,51.23,7156.00
2022-03-26 01:00:00,9001.1,1652.9,20.03,55.35,7348.20
2022-03-26 02:00:00,9054.8,1640.1,22.10,57.23,7414.70
2022-03-26 03:00:00,9188.8,1617.9,22.41,57.00,7570.90
2022-03-26 04:00:00,9225,1635.9,23.09,56.94,7589.10
2022-03-26 05:00:00,9293.5,1668.4,26.04,51.69,7625.10
2022-03-26 06:00:00,9677.6,2015.5,28.27,42.93,7662.10
2022-03-26 07:00:00,10946.6,1856.4,17.38,34.51,9090.20
2022-03-26 08:00:00,11914.5,1933.2,17.55,29.04,9981.30
2022-03-26 09:00:00,12669.5,1911.5,17.03,31.64,10758.00
2022-03-26 10:00:00,13128.9,1861.7,16.75,34.72,11267.20
2022-03-26 11:00:00,13287.8,1797.4,16.49,38.86,11490.40
2022-03-26 12:00:00,13241,1790.6,16.62,41.73,11450.40
2022-03-26 13:00:00,12990.1,1718.3,16.25,40.02,11271.80
2022-03-26 14:00:00,12499,1716.2,15.65,39.95,10782.80
2022-03-26 15:00:00,11757.9,1715.2,15.19,41.13,10042.70
2022-03-26 16:00:00,11008.6,1823.6,15.38,43.33,9185.00
2022-03-26 17:00:00,10212.7,1993.3,17.84,51.00,8219.40
2022-03-26 18:00:00,9936.2,2158.4,19.60,48.84,7777.80
2022-03-26 19:00:00,9845.9,2186.9,20.00,41.35,7659.00
2022-03-26 20:00:00,9781.7,2082.5,20.25,42.59,7699.20
2022-03-26 21:00:00,9812.5,1916.2,20.20,42.87,7896.30
2022-03-26 22:00:00,9988.7,1724.5,21.30,44.56,8264.20
2022-03-26 23:00:00,9781.1,1731.8,29.64,48.16,8049.30
2022-03-27 00:00:00,8577.5,1682.5,-2.90,0.28,6895.00
2022-03-27 01:00:00,8903.2,1606.8,-1.09,-2.79,7296.40
2022-03-27 02:00:00,8870.5,1576,-2.04,-3.91,7294.50
2022-03-27 03:00:00,9058.5,1559.2,-1.42,-3.63,7499.30
2022-03-27 04:00:00,9150.7,1621.8,-0.81,-0.86,7528.90
2022-03-27 05:00:00,9170.6,1719.4,-1.32,3.06,7451.20
2022-03-27 06:00:00,10294.9,1780.1,6.38,-11.68,8514.80
2022-03-27 07:00:00,11282.7,1917.4,3.07,3.29,9365.30
2022-03-27 08:00:00,12112.6,1961.2,1.66,1.45,10151.40
2022-03-27 09:00:00,12835.4,1972.8,1.31,3.21,10862.60
2022-03-27 10:00:00,13340.4,1897.9,1.61,1.94,11442.50
2022-03-27 11:00:00,13514.7,1931,1.71,7.43,11583.70
2022-03-27 12:00:00,13539.3,1840.4,2.25,2.78,11698.90
2022-03-27 13:00:00,13298.5,1796.5,2.37,4.55,11502.00
2022-03-27 14:00:00,12835.8,1829.5,2.69,6.60,11006.30
2022-03-27 15:00:00,12227.3,1892.1,3.99,10.31,10335.20
2022-03-27 16:00:00,11423.1,1947.4,3.77,6.79,9475.70
2022-03-27 17:00:00,10624.6,2038.7,4.03,2.28,8585.90
2022-03-27 18:00:00,10235.5,2335.1,3.01,8.19,7900.40
2022-03-27 19:00:00,10058.5,2482.5,2.16,13.52,7576.00
2022-03-27 20:00:00,10116.9,2359.1,3.43,13.28,7757.80
2022-03-27 21:00:00,10243.2,2116.8,4.39,10.47,8126.40
2022-03-27 22:00:00,9684,2045.2,-3.05,18.60,7638.80
2022-04-01 00:00:00,2044.4,1591.3,-31.83,-17.25,453.10
2022-04-01 01:00:00,1870.8,1287.7,-37.54,-16.55,583.10
2022-04-01 02:00:00,1776.8,1128.8,-36.05,-21.21,648.00
2022-04-01 03:00:00,1782.7,1060,-35.87,-22.75,722.70
2022-04-01 04:00:00,1754.3,1125.1,-36.67,-21.13,629.20
2022-04-01 05:00:00,1729.4,1279.7,-38.09,-15.09,449.70
2022-04-01 06:00:00,1671.8,1639.5,-43.27,-5.61,32.30
2022-04-01 07:00:00,3619.7,1432.4,-26.24,-14.07,2187.30
2022-04-01 08:00:00,3965.4,2034.4,-25.79,-3.00,1931.00
2022-04-01 09:00:00,4635.2,2396.4,-22.17,-0.25,2238.80
2022-04-01 10:00:00,5354.8,2416.5,-20.57,-1.05,2938.30
2022-04-01 11:00:00,5967.5,2243.1,-17.13,-5.07,3724.40
2022-04-01 12:00:00,6401.5,2122.4,-14.11,-7.24,4279.10
2022-04-01 13:00:00,6509.5,2028.4,-12.60,-7.40,4481.10
2022-04-01 14:00:00,6296.7,1920.1,-12.03,-9.96,4376.60
2022-04-01 15:00:00,5806.8,1820.4,-11.92,-8.53,3986.40
2022-04-01 16:00:00,5021,1662.5,-14.84,-16.45,3358.50
2022-04-01 17:00:00,4036.9,1695.9,-21.68,-14.17,2341.00
2022-04-01 18:00:00,3346.4,1572.6,-26.15,-20.66,1773.80
2022-04-01 19:00:00,3156.6,1827.2,-29.50,-11.71,1329.40
2022-04-01 20:00:00,3090.2,1854.3,-30.15,-16.30,1235.90
2022-04-01 21:00:00,3176.1,1675.1,-28.44,-20.11,1501.00
2022-04-01 22:00:00,3287.3,1282.3,-26.43,-31.13,2005.00
2022-04-01 23:00:00,1629.8,1528.6,-38.51,-19.82,101.20
2022-04-02 00:00:00,2716.2,1242.8,32.86,-21.90,1473.40
2022-04-02 01:00:00,2801.2,1084.3,49.73,-15.80,1716.90
2022-04-02 02:00:00,2666.4,977.3,50.07,-13.42,1689.10
2022-04-02 03:00:00,2742.8,941.9,53.86,-11.14,1800.90
2022-04-02 04:00:00,2783.8,961.7,58.68,-14.52,1822.10
2022-04-02 05:00:00,2753.2,1100.6,59.20,-14.00,1652.60
2022-04-02 06:00:00,2821.6,1378.5,68.78,-15.92,1443.10
2022-04-02 07:00:00,4997.6,1114,38.07,-22.23,3883.60
2022-04-02 08:00:00,5219.3,1415.5,31.62,-30.42,3803.80
2022-04-02 09:00:00,5783.3,1751.5,24.77,-26.91,4031.80
2022-04-02 10:00:00,6483.3,1872,21.07,-22.53,4611.30
2022-04-02 11:00:00,7093.6,1745.6,18.87,-22.18,5348.00
2022-04-02 12:00:00,7362.1,1700.9,15.01,-19.86,5661.20
2022-04-02 13:00:00,7374.3,1616.2,13.29,-20.32,5758.10
2022-04-02 14:00:00,7288.7,1524.1,15.75,-20.62,5764.60
2022-04-02 15:00:00,6834.9,1547.7,17.71,-14.98,5287.20
2022-04-02 16:00:00,6327.5,1433.2,26.02,-13.79,4894.30
2022-04-02 17:00:00,5621.6,1505.2,39.26,-11.24,4116.40
2022-04-02 18:00:00,5025.4,1550.2,50.17,-1.42,3475.20
2022-04-02 19:00:00,4814.4,1658.1,52.52,-9.25,3156.30
2022-04-02 20:00:00,4728.9,1560.9,53.03,-15.82,3168.00
2022-04-02 21:00:00,4826.3,1381.3,51.96,-17.54,3445.00
2022-04-02 22:00:00,5073.7,1088.5,54.34,-15.11,3985.20
2022-04-02 23:00:00,2955.9,1212.6,81.37,-20.67,1743.30
2022-04-03 00:00:00,3556.4,1157,30.93,-6.90,2399.40
2022-04-03 01:00:00,3778.9,973.5,34.90,-10.22,2805.40
2022-04-03 02:00:00,3683.6,852.5,38.15,-12.77,2831.10
2022-04-03 03:00:00,3767.3,788.8,37.35,-16.25,2978.50
2022-04-03 04:00:00,3763.7,871.1,35.20,-9.42,2892.60
2022-04-03 05:00:00,3733.7,839.1,35.61,-23.76,2894.60
2022-04-03 06:00:00,3691.9,1122.9,30.84,-18.54,2569.00
2022-04-03 07:00:00,6725,953.8,34.56,-14.38,5771.20
2022-04-03 08:00:00,6359.2,1198.6,21.84,-15.32,5160.60
2022-04-03 09:00:00,6370.7,1428.2,10.16,-18.46,4942.50
2022-04-03 10:00:00,6758.1,1551.3,4.24,-17.13,5206.80
2022-04-03 11:00:00,7206.8,1517.8,1.60,-13.05,5689.00
2022-04-03 12:00:00,7473.7,1462.5,1.52,-14.02,6011.20
2022-04-03 13:00:00,7602.7,1415.7,3.10,-12.41,6187.00
2022-04-03 14:00:00,7579.5,1417.8,3.99,-6.97,6161.70
2022-04-03 15:00:00,7193,1388.6,5.24,-10.28,5804.40
2022-04-03 16:00:00,6848.4,1308.4,8.23,-8.71,5540.00
2022-04-03 17:00:00,6568.5,1388.4,16.84,-7.76,5180.10
2022-04-03 18:00:00,6067,1602.8,20.73,3.39,4464.20
2022-04-03 19:00:00,5940.7,1669,23.39,0.66,4271.70
2022-04-03 20:00:00,5947.6,1527.3,25.77,-2.15,4420.30
2022-04-03 21:00:00,6178.2,1343.4,28.01,-2.74,4834.80
2022-04-03 22:00:00,6531.1,1037.3,28.72,-4.70,5493.80
2022-04-03 23:00:00,3854.9,1154.2,30.41,-4.82,2700.70
2022-04-04 00:00:00,3127.8,1464.3,-12.05,26.56,1663.50
2022-04-04 01:00:00,3153.8,1132.1,-16.54,16.29,2021.70
2022-04-04 02:00:00,3048.1,962.9,-17.25,12.95,2085.20
2022-04-04 03:00:00,3157,887.2,-16.20,12.47,2269.80
2022-04-04 04:00:00,3056.5,870.6,-18.79,-0.06,2185.90
2022-04-04 05:00:00,3134.4,939.7,-16.05,11.99,2194.70
2022-04-04 06:00:00,3221.8,1437.8,-12.73,28.04,1784.00
2022-04-04 07:00:00,6426.6,1405,-4.44,47.31,5021.60
2022-04-04 08:00:00,6707,2074.5,5.47,73.08,4632.50
2022-04-04 09:00:00,7263.1,2547.6,14.01,78.38,4715.50
2022-04-04 10:00:00,8044.7,2578,19.04,66.18,5466.70
2022-04-04 11:00:00,8619.4,2411.4,19.60,58.87,6208.00
2022-04-04 12:00:00,8872.8,2245.9,18.72,53.57,6626.90
2022-04-04 13:00:00,8815.9,2170.7,15.96,53.33,6645.20
2022-04-04 14:00:00,8568.5,2099.7,13.05,48.10,6468.80
2022-04-04 15:00:00,8093.5,1973.3,12.52,42.11,6120.20
2022-04-04 16:00:00,7448.2,1812.5,8.76,38.53,5635.70
2022-04-04 17:00:00,6604.8,1744.3,0.55,25.63,4860.50
2022-04-04 18:00:00,5665.8,1615.3,-6.61,0.78,4050.50
2022-04-04 19:00:00,5490.6,1742.4,-7.58,4.40,3748.20
2022-04-04 20:00:00,5418.3,1740.8,-8.90,13.98,3677.50
2022-04-04 21:00:00,5595.2,1493,-9.44,11.14,4102.20
2022-04-04 22:00:00,5947.2,1122.6,-8.94,8.22,4824.60
2022-04-04 23:00:00,3052.4,1547,-20.82,34.03,1505.40
2022-04-05 00:00:00,2706.3,1302.9,-13.48,-11.02,1403.40
2022-04-05 01:00:00,2844.3,1118.6,-9.81,-1.19,1725.70
2022-04-05 02:00:00,2767.4,907,-9.21,-5.81,1860.40
2022-04-05 03:00:00,2864.9,844.3,-9.25,-4.84,2020.60
2022-04-05 04:00:00,2948.7,805.9,-3.53,-7.43,2142.80
2022-04-05 05:00:00,3074.1,844.3,-1.92,-10.15,2229.80
2022-04-05 06:00:00,3083.7,1342.5,-4.29,-6.63,1741.20
2022-04-05 07:00:00,6884.3,1441.7,7.12,2.61,5442.60
2022-04-05 08:00:00,7281.4,2038,8.56,-1.76,5243.40
2022-04-05 09:00:00,8064.5,2612.2,11.03,2.54,5452.30
2022-04-05 10:00:00,8753.1,2612.4,8.81,1.33,6140.70
2022-04-05 11:00:00,9039.6,2398.4,4.88,-0.54,6641.20
2022-04-05 12:00:00,9084,2188.6,2.38,-2.55,6895.40
2022-04-05 13:00:00,8990.2,2114.1,1.98,-2.61,6876.10
2022-04-05 14:00:00,8769.1,2030.4,2.34,-3.30,6738.70
2022-04-05 15:00:00,8436.9,2004.3,4.24,1.57,6432.60
2022-04-05 16:00:00,7895.2,2002.6,6.00,10.49,5892.60
2022-04-05 17:00:00,7121.1,2093.5,7.82,20.02,5027.60
2022-04-05 18:00:00,6525.4,1924.7,15.17,19.15,4600.70
2022-04-05 19:00:00,6410.2,1885.6,16.75,8.22,4524.60
2022-04-05 20:00:00,6337,1835.5,16.96,5.44,4501.50
