Year-Month,Date,Values
2023-03,05.03.2023,1944.00
2023-03,05.03.2023,1944.00
2023-03,05.03.2023,1944.00
2023-03,05.03.2023,1957.00
2023-03,05.03.2023,1957.00
2023-03,05.03.2023,3640.00
2023-03,05.03.2023,3640.00
2023-03,05.03.2023,3655.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3530.00
2023-03,05.03.2023,3942.00
2023-03,05.03.2023,3942.00
2023-03,05.03.2023,3942.00
2023-03,05.03.2023,3888.00
2023-03,05.03.2023,3888.00
2023-03,05.03.2023,3942.00
2023-03,05.03.2023,1975.00
2023-03,06.03.2023,1990.00
2023-03,06.03.2023,1975.00
2023-03,06.03.2023,1957.00
2023-03,06.03.2023,1957.00
2023-03,06.03.2023,1957.00
2023-03,06.03.2023,1975.00
2023-03,06.03.2023,1995.00
2023-03,06.03.2023,3936.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3976.00
2023-03,06.03.2023,3987.93
2023-03,06.03.2023,3987.85
2023-03,06.03.2023,3962.40
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,3938.00
2023-03,06.03.2023,1995.00
2023-03,07.03.2023,1990.00
2023-03,07.03.2023,1975.00
2023-03,07.03.2023,1973.00
2023-03,07.03.2023,1964.00
2023-03,07.03.2023,1960.00
2023-03,07.03.2023,1973.00
2023-03,07.03.2023,1990.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3661.49
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3955.00
2023-03,07.03.2023,3955.00
2023-03,07.03.2023,3955.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,3952.00
2023-03,07.03.2023,1990.00
2023-03,08.03.2023,1950.00
2023-03,08.03.2023,1840.00
2023-03,08.03.2023,1700.00
2023-03,08.03.2023,1700.00
2023-03,08.03.2023,1700.00
2023-03,08.03.2023,1840.00
2023-03,08.03.2023,1950.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3948.00
2023-03,08.03.2023,3910.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3330.00
2023-03,08.03.2023,3330.00
2023-03,08.03.2023,3323.00
2023-03,08.03.2023,3330.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3661.49
2023-03,08.03.2023,3662.49
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3606.00
2023-03,08.03.2023,3590.00
2023-03,08.03.2023,1840.00
2023-03,09.03.2023,1950.00
2023-03,09.03.2023,1846.00
2023-03,09.03.2023,1844.74
2023-03,09.03.2023,1700.00
2023-03,09.03.2023,1700.00
2023-03,09.03.2023,1846.00
2023-03,09.03.2023,1950.00
2023-03,09.03.2023,3662.00
2023-03,09.03.2023,3324.00
2023-03,09.03.2023,3670.00
2023-03,09.03.2023,3950.00
2023-03,09.03.2023,3935.00
2023-03,09.03.2023,3670.00
2023-03,09.03.2023,3670.00
2023-03,09.03.2023,3670.00
2023-03,09.03.2023,3670.00
2023-03,09.03.2023,3680.00
2023-03,09.03.2023,3962.00
2023-03,09.03.2023,3962.00
2023-03,09.03.2023,3962.00
2023-03,09.03.2023,3962.00
2023-03,09.03.2023,3935.00
2023-03,09.03.2023,3680.00
2023-03,09.03.2023,1983.00
2023-03,10.03.2023,1947.00
2023-03,10.03.2023,1846.00
2023-03,10.03.2023,1846.00
2023-03,10.03.2023,1846.00
2023-03,10.03.2023,1846.00
2023-03,10.03.2023,1947.00
2023-03,10.03.2023,1950.00
2023-03,10.03.2023,3670.00
2023-03,10.03.2023,3670.00
2023-03,10.03.2023,3970.00
2023-03,10.03.2023,3970.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3970.00
2023-03,10.03.2023,3970.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,3928.00
2023-03,10.03.2023,1969.11
2023-03,11.03.2023,1990.20
2023-03,11.03.2023,1846.00
2023-03,11.03.2023,1846.00
2023-03,11.03.2023,1846.00
2023-03,11.03.2023,1710.00
2023-03,11.03.2023,1846.00
2023-03,11.03.2023,1975.61
2023-03,11.03.2023,3647.00
2023-03,11.03.2023,3670.00
2023-03,11.03.2023,3970.24
2023-03,11.03.2023,3976.48
2023-03,11.03.2023,3976.86
2023-03,11.03.2023,3990.11
2023-03,11.03.2023,3975.69
2023-03,11.03.2023,3960.00
2023-03,11.03.2023,3945.00
2023-03,11.03.2023,3945.00
2023-03,11.03.2023,3945.00
2023-03,11.03.2023,4000.00
2023-03,11.03.2023,4000.00
2023-03,11.03.2023,3999.00
2023-03,11.03.2023,3945.00
2023-03,11.03.2023,3945.00
2023-03,11.03.2023,1975.76
2023-03,12.03.2023,1846.00
2023-03,12.03.2023,1832.00
2023-03,12.03.2023,1710.00
2023-03,12.03.2023,1690.00
2023-03,12.03.2023,1846.00
2023-03,12.03.2023,1710.00
2023-03,12.03.2023,1832.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3260.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3318.00
2023-03,12.03.2023,3330.00
2023-03,12.03.2023,3680.00
2023-03,12.03.2023,3680.00
2023-03,12.03.2023,3927.00
2023-03,12.03.2023,3927.00
2023-03,12.03.2023,3927.00
2023-03,12.03.2023,3927.00
2023-03,12.03.2023,3680.00
2023-03,12.03.2023,1937.00
2023-03,13.03.2023,1988.78
2023-03,13.03.2023,1962.00
2023-03,13.03.2023,1851.00
2023-03,13.03.2023,1851.00
2023-03,13.03.2023,1962.00
2023-03,13.03.2023,1962.00
2023-03,13.03.2023,1999.00
2023-03,13.03.2023,3930.00
2023-03,13.03.2023,3675.00
2023-03,13.03.2023,3330.00
2023-03,13.03.2023,3658.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3923.00
2023-03,13.03.2023,3922.00
2023-03,13.03.2023,4000.00
2023-03,13.03.2023,4000.00
2023-03,13.03.2023,4000.00
2023-03,13.03.2023,3922.00
2023-03,13.03.2023,3922.00
2023-03,13.03.2023,1960.00
2023-03,14.03.2023,1978.00
2023-03,14.03.2023,1968.00
2023-03,14.03.2023,1855.00
2023-03,14.03.2023,1855.00
2023-03,14.03.2023,1855.00
2023-03,14.03.2023,1968.00
2023-03,14.03.2023,1999.00
2023-03,14.03.2023,3929.00
2023-03,14.03.2023,3929.00
2023-03,14.03.2023,3657.00
2023-03,14.03.2023,3668.00
2023-03,14.03.2023,3658.00
2023-03,14.03.2023,3658.00
2023-03,14.03.2023,3658.00
2023-03,14.03.2023,3680.00
2023-03,14.03.2023,3680.00
2023-03,14.03.2023,3690.00
2023-03,14.03.2023,3968.00
2023-03,14.03.2023,4000.00
2023-03,14.03.2023,4000.00
2023-03,14.03.2023,4000.00
2023-03,14.03.2023,3968.00
2023-03,14.03.2023,3690.00
2023-03,14.03.2023,1978.00
2023-03,15.03.2023,1855.00
2023-03,15.03.2023,1830.00
2023-03,15.03.2023,1720.00
2023-03,15.03.2023,1720.00
2023-03,15.03.2023,1830.00
2023-03,15.03.2023,1720.00
2023-03,15.03.2023,1964.00
2023-03,15.03.2023,3652.00
2023-03,15.03.2023,3335.00
2023-03,15.03.2023,3185.00
2023-03,15.03.2023,3219.00
2023-03,15.03.2023,3314.00
2023-03,15.03.2023,3318.00
2023-03,15.03.2023,3314.00
2023-03,15.03.2023,3314.00
2023-03,15.03.2023,3314.00
2023-03,15.03.2023,3668.00
2023-03,15.03.2023,3690.00
2023-03,15.03.2023,3964.00
2023-03,15.03.2023,3964.00
2023-03,15.03.2023,3964.00
2023-03,15.03.2023,3690.00
2023-03,15.03.2023,3690.00
2023-03,15.03.2023,1855.00
2023-03,16.03.2023,1855.00
2023-03,16.03.2023,1855.00
2023-03,16.03.2023,1850.00
2023-03,16.03.2023,1855.00
2023-03,16.03.2023,1855.00
2023-03,16.03.2023,1855.00
2023-03,16.03.2023,1978.00
2023-03,16.03.2023,3680.00
2023-03,16.03.2023,3680.00
2023-03,16.03.2023,3678.00
2023-03,16.03.2023,3676.00
2023-03,16.03.2023,3340.00
2023-03,16.03.2023,3309.00
2023-03,16.03.2023,3340.00
2023-03,16.03.2023,3340.00
2023-03,16.03.2023,3676.00
2023-03,16.03.2023,3350.00
2023-03,16.03.2023,3678.00
2023-03,16.03.2023,3690.00
2023-03,16.03.2023,3690.00
2023-03,16.03.2023,3690.00
2023-03,16.03.2023,3690.00
2023-03,16.03.2023,3690.00
2023-03,16.03.2023,1855.00
2023-03,17.03.2023,1725.00
2023-03,17.03.2023,1685.00
2023-03,17.03.2023,1605.00
2023-03,17.03.2023,1555.00
2023-03,17.03.2023,1605.00
2023-03,17.03.2023,1715.00
2023-03,17.03.2023,1850.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3676.00
2023-03,17.03.2023,3676.00
2023-03,17.03.2023,3650.00
2023-03,17.03.2023,3676.00
2023-03,17.03.2023,3345.00
2023-03,17.03.2023,3676.00
2023-03,17.03.2023,3355.00
2023-03,17.03.2023,3355.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3695.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,3678.00
2023-03,17.03.2023,1860.00
2023-03,18.03.2023,1855.00
2023-03,18.03.2023,1685.00
2023-03,18.03.2023,1560.00
2023-03,18.03.2023,1560.00
2023-03,18.03.2023,1560.00
2023-03,18.03.2023,1690.00
2023-03,18.03.2023,1730.00
2023-03,18.03.2023,3350.00
2023-03,18.03.2023,3350.00
2023-03,18.03.2023,3663.00
2023-03,18.03.2023,3350.00
2023-03,18.03.2023,3663.00
2023-03,18.03.2023,3600.00
2023-03,18.03.2023,3350.00
2023-03,18.03.2023,3674.00
2023-03,18.03.2023,3350.00
2023-03,18.03.2023,3375.00
2023-03,18.03.2023,3690.00
2023-03,18.03.2023,3690.00
2023-03,18.03.2023,3962.00
2023-03,18.03.2023,3690.00
2023-03,18.03.2023,3690.00
2023-03,18.03.2023,3962.00
2023-03,18.03.2023,1925.00
2023-03,19.03.2023,1850.00
2023-03,19.03.2023,1730.00
2023-03,19.03.2023,1685.00
2023-03,19.03.2023,1560.00
2023-03,19.03.2023,1560.00
2023-03,19.03.2023,1730.00
2023-03,19.03.2023,1850.00
2023-03,19.03.2023,3310.00
2023-03,19.03.2023,3350.00
2023-03,19.03.2023,3657.00
2023-03,19.03.2023,3657.00
2023-03,19.03.2023,3350.00
2023-03,19.03.2023,3350.00
2023-03,19.03.2023,3350.00
2023-03,19.03.2023,3657.00
2023-03,19.03.2023,3350.00
2023-03,19.03.2023,3375.00
2023-03,19.03.2023,3958.00
2023-03,19.03.2023,3960.00
2023-03,19.03.2023,3960.00
2023-03,19.03.2023,3960.00
2023-03,19.03.2023,3958.00
2023-03,19.03.2023,3960.00
2023-03,19.03.2023,1850.00
2023-03,20.03.2023,1977.00
2023-03,20.03.2023,1730.00
2023-03,20.03.2023,1710.00
2023-03,20.03.2023,1710.00
2023-03,20.03.2023,1710.00
2023-03,20.03.2023,1840.00
2023-03,20.03.2023,1977.00
2023-03,20.03.2023,3670.00
2023-03,20.03.2023,3670.00
2023-03,20.03.2023,3657.00
2023-03,20.03.2023,3657.00
2023-03,20.03.2023,3663.00
2023-03,20.03.2023,3654.00
2023-03,20.03.2023,3654.00
2023-03,20.03.2023,3350.00
2023-03,20.03.2023,3663.00
2023-03,20.03.2023,3900.00
2023-03,20.03.2023,3900.00
2023-03,20.03.2023,3965.00
2023-03,20.03.2023,3965.00
2023-03,20.03.2023,3965.00
2023-03,20.03.2023,3900.00
2023-03,20.03.2023,3965.00
2023-03,20.03.2023,1960.00
2023-03,21.03.2023,1977.00
2023-03,21.03.2023,1850.00
2023-03,21.03.2023,1730.00
2023-03,21.03.2023,1725.00
2023-03,21.03.2023,1850.00
2023-03,21.03.2023,1850.00
2023-03,21.03.2023,1975.65
2023-03,21.03.2023,3670.00
2023-03,21.03.2023,3670.00
2023-03,21.03.2023,3670.00
2023-03,21.03.2023,3670.00
2023-03,21.03.2023,3675.00
2023-03,21.03.2023,3673.00
2023-03,21.03.2023,3673.00
2023-03,21.03.2023,3673.00
2023-03,21.03.2023,3645.00
2023-03,21.03.2023,3868.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,3900.00
2023-03,21.03.2023,1976.41
2023-03,22.03.2023,1850.00
2023-03,22.03.2023,1845.00
2023-03,22.03.2023,1730.00
2023-03,22.03.2023,1730.00
2023-03,22.03.2023,1730.00
2023-03,22.03.2023,1845.00
2023-03,22.03.2023,1966.00
2023-03,22.03.2023,3670.00
2023-03,22.03.2023,3670.00
2023-03,22.03.2023,3990.00
2023-03,22.03.2023,3670.00
2023-03,22.03.2023,3668.00
2023-03,22.03.2023,3667.00
2023-03,22.03.2023,3667.00
2023-03,22.03.2023,3667.00
2023-03,22.03.2023,3660.00
2023-03,22.03.2023,3864.00
2023-03,22.03.2023,3864.00
2023-03,22.03.2023,3900.00
2023-03,22.03.2023,3900.00
2023-03,22.03.2023,3900.00
2023-03,22.03.2023,3900.00
2023-03,22.03.2023,3900.00
2023-03,22.03.2023,1963.00
2023-03,23.03.2023,1850.00
2023-03,23.03.2023,1730.00
2023-03,23.03.2023,1730.00
2023-03,23.03.2023,1730.00
2023-03,23.03.2023,1730.00
2023-03,23.03.2023,1845.00
2023-03,23.03.2023,1850.00
2023-03,23.03.2023,3668.00
2023-03,23.03.2023,3670.00
2023-03,23.03.2023,3670.00
2023-03,23.03.2023,3657.00
2023-03,23.03.2023,3350.00
2023-03,23.03.2023,3350.00
2023-03,23.03.2023,3350.00
2023-03,23.03.2023,3350.00
2023-03,23.03.2023,3350.00
2023-03,23.03.2023,3375.00
2023-03,23.03.2023,3375.00
2023-03,23.03.2023,3900.00
2023-03,23.03.2023,3900.00
2023-03,23.03.2023,3900.00
2023-03,23.03.2023,3895.00
2023-03,23.03.2023,3895.00
2023-03,23.03.2023,1850.00
2023-03,24.03.2023,1730.00
2023-03,24.03.2023,1730.00
2023-03,24.03.2023,1725.00
2023-03,24.03.2023,1560.00
2023-03,24.03.2023,1725.00
2023-03,24.03.2023,1730.00
2023-03,24.03.2023,1725.00
2023-03,24.03.2023,3668.00
2023-03,24.03.2023,3668.00
2023-03,24.03.2023,3668.00
2023-03,24.03.2023,3350.00
2023-03,24.03.2023,3311.00
2023-03,24.03.2023,3295.00
2023-03,24.03.2023,3311.00
2023-03,24.03.2023,3295.00
2023-03,24.03.2023,3345.00
2023-03,24.03.2023,3375.00
2023-03,24.03.2023,3375.00
2023-03,24.03.2023,3885.00
2023-03,24.03.2023,3885.00
2023-03,24.03.2023,3375.00
2023-03,24.03.2023,3885.00
2023-03,24.03.2023,3885.00
2023-03,24.03.2023,1730.00
2023-03,25.03.2023,1850.00
2023-03,25.03.2023,1730.00
2023-03,25.03.2023,1560.00
2023-03,25.03.2023,1730.00
2023-03,25.03.2023,1560.00
2023-03,25.03.2023,1730.00
2023-03,25.03.2023,1730.00
2023-03,25.03.2023,3350.00
2023-03,25.03.2023,3670.00
2023-03,25.03.2023,3660.00
2023-03,25.03.2023,3660.00
2023-03,25.03.2023,3295.00
2023-03,25.03.2023,3295.00
2023-03,25.03.2023,3295.00
2023-03,25.03.2023,3295.00
2023-03,25.03.2023,3295.00
2023-03,25.03.2023,3310.00
2023-03,25.03.2023,3900.00
2023-03,25.03.2023,3982.17
2023-03,25.03.2023,3997.24
2023-03,25.03.2023,3994.72
2023-03,25.03.2023,3993.88
2023-03,25.03.2023,3900.00
2023-03,25.03.2023,1850.00
2023-03,26.03.2023,1850.00
2023-03,26.03.2023,1845.00
2023-03,26.03.2023,1730.00
2023-03,26.03.2023,1560.00
2023-03,26.03.2023,1730.00
2023-03,26.03.2023,1685.00
2023-03,26.03.2023,3350.00
2023-03,26.03.2023,3317.00
2023-03,26.03.2023,3310.00
2023-03,26.03.2023,3295.00
2023-03,26.03.2023,3015.00
2023-03,26.03.2023,3015.00
2023-03,26.03.2023,3070.00
2023-03,26.03.2023,3015.00
2023-03,26.03.2023,3070.00
2023-03,26.03.2023,3075.00
2023-03,26.03.2023,3075.00
2023-03,26.03.2023,3375.00
2023-03,26.03.2023,3900.00
2023-03,26.03.2023,3920.00
2023-03,26.03.2023,3970.73
2023-03,26.03.2023,3965.29
2023-03,26.03.2023,1985.25
2023-03,27.03.2023,1850.00
2023-03,27.03.2023,1845.00
2023-03,27.03.2023,1730.00
2023-03,27.03.2023,1730.00
2023-03,27.03.2023,1730.00
2023-03,27.03.2023,1845.00
2023-03,27.03.2023,1850.00
2023-03,27.03.2023,3670.00
2023-03,27.03.2023,3960.00
2023-03,27.03.2023,3960.00
2023-03,27.03.2023,3670.00
2023-03,27.03.2023,3350.00
2023-03,27.03.2023,3338.00
2023-03,27.03.2023,3350.00
2023-03,27.03.2023,3338.00
2023-03,27.03.2023,3350.00
2023-03,27.03.2023,3870.00
2023-03,27.03.2023,3888.00
2023-03,27.03.2023,3900.00
2023-03,27.03.2023,3987.31
2023-03,27.03.2023,3996.46
2023-03,27.03.2023,3986.94
2023-03,27.03.2023,3900.00
2023-03,27.03.2023,1968.00
2023-03,28.03.2023,1730.00
2023-03,28.03.2023,1685.00
2023-03,28.03.2023,1560.00
2023-03,28.03.2023,1560.00
2023-03,28.03.2023,1560.00
2023-03,28.03.2023,1730.00
2023-03,28.03.2023,1850.00
2023-03,28.03.2023,3990.00
2023-03,28.03.2023,4000.00
2023-03,28.03.2023,4000.00
2023-03,28.03.2023,3670.00
2023-03,28.03.2023,3294.00
2023-03,28.03.2023,3170.00
2023-03,28.03.2023,3160.00
2023-03,28.03.2023,3160.00
2023-03,28.03.2023,3170.00
2023-03,28.03.2023,3399.00
2023-03,28.03.2023,3897.00
2023-03,28.03.2023,3919.00
2023-03,28.03.2023,4000.00
2023-03,28.03.2023,4000.00
2023-03,28.03.2023,4000.00
2023-03,28.03.2023,3972.15
2023-03,28.03.2023,1970.50
2023-03,29.03.2023,1850.00
2023-03,29.03.2023,1730.00
2023-03,29.03.2023,1730.00
2023-03,29.03.2023,1685.00
2023-03,29.03.2023,1730.00
2023-03,29.03.2023,1845.00
2023-03,29.03.2023,1850.00
2023-03,29.03.2023,3954.00
2023-03,29.03.2023,3970.14
2023-03,29.03.2023,3954.00
2023-03,29.03.2023,3670.00
2023-03,29.03.2023,3668.00
2023-03,29.03.2023,3348.00
2023-03,29.03.2023,3350.00
2023-03,29.03.2023,3348.00
2023-03,29.03.2023,3350.00
2023-03,29.03.2023,3890.00
2023-03,29.03.2023,3897.00
2023-03,29.03.2023,3900.00
2023-03,29.03.2023,3971.28
2023-03,29.03.2023,3982.12
2023-03,29.03.2023,3900.00
2023-03,29.03.2023,3900.00
2023-03,29.03.2023,1961.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,1850.00
2023-03,30.03.2023,3917.00
2023-03,30.03.2023,3670.00
2023-03,30.03.2023,3670.00
2023-03,30.03.2023,3662.00
2023-03,30.03.2023,3668.00
2023-03,30.03.2023,3350.00
2023-03,30.03.2023,3350.00
2023-03,30.03.2023,3350.00
2023-03,30.03.2023,3350.00
2023-03,30.03.2023,3890.00
2023-03,30.03.2023,3885.00
2023-03,30.03.2023,3894.00
2023-03,30.03.2023,3900.00
2023-03,30.03.2023,3900.00
2023-03,30.03.2023,3900.00
2023-03,30.03.2023,3894.00
2023-03,30.03.2023,1974.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,1845.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,1850.00
2023-03,31.03.2023,3668.00
2023-03,31.03.2023,3670.00
2023-03,31.03.2023,3668.00
2023-03,31.03.2023,3670.00
2023-03,31.03.2023,3969.66
2023-03,31.03.2023,3675.00
2023-03,31.03.2023,3675.00
2023-03,31.03.2023,3675.00
2023-03,31.03.2023,3668.00
2023-03,31.03.2023,3878.00
2023-03,31.03.2023,3878.00
2023-03,31.03.2023,3885.00
2023-03,31.03.2023,3900.00
2023-03,31.03.2023,3900.00
2023-03,31.03.2023,3982.65
2023-03,31.03.2023,3900.00
2023-03,31.03.2023,1971.75
2023-04,01.04.2023,1999.00
2023-04,01.04.2023,1850.00
2023-04,01.04.2023,1838.00
2023-04,01.04.2023,1838.00
2023-04,01.04.2023,1838.00
2023-04,01.04.2023,1850.00
2023-04,01.04.2023,1995.00
2023-04,01.04.2023,3985.61
2023-04,01.04.2023,3985.14
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,3979.59
2023-04,01.04.2023,3675.00
2023-04,01.04.2023,3638.00
2023-04,01.04.2023,3620.00
2023-04,01.04.2023,3620.00
2023-04,01.04.2023,3638.00
2023-04,01.04.2023,3708.00
2023-04,01.04.2023,3870.00
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,4000.00
2023-04,01.04.2023,2000.00
2023-04,02.04.2023,1850.00
2023-04,02.04.2023,1850.00
2023-04,02.04.2023,1730.00
2023-04,02.04.2023,1730.00
2023-04,02.04.2023,1730.00
2023-04,02.04.2023,1730.00
2023-04,02.04.2023,1848.00
2023-04,02.04.2023,3624.00
2023-04,02.04.2023,3664.00
2023-04,02.04.2023,3670.00
2023-04,02.04.2023,3670.00
2023-04,02.04.2023,3593.00
2023-04,02.04.2023,3608.00
2023-04,02.04.2023,3350.00
2023-04,02.04.2023,3350.00
2023-04,02.04.2023,3608.00
2023-04,02.04.2023,3690.00
2023-04,02.04.2023,3780.00
2023-04,02.04.2023,4000.00
2023-04,02.04.2023,4000.00
2023-04,02.04.2023,4000.00
2023-04,02.04.2023,4000.00
2023-04,02.04.2023,3972.57
2023-04,02.04.2023,2000.00
2023-04,03.04.2023,1842.00
2023-04,03.04.2023,1730.00
2023-04,03.04.2023,1730.00
2023-04,03.04.2023,1730.00
2023-04,03.04.2023,1730.00
2023-04,03.04.2023,1730.00
2023-04,03.04.2023,1850.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,3675.00
2023-04,03.04.2023,3669.00
2023-04,03.04.2023,3669.00
2023-04,03.04.2023,3669.00
2023-04,03.04.2023,3669.00
2023-04,03.04.2023,3895.00
2023-04,03.04.2023,3898.00
2023-04,03.04.2023,3900.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,4000.00
2023-04,03.04.2023,3900.00
2023-04,03.04.2023,3898.00
2023-04,03.04.2023,1993.00
2023-04,04.04.2023,1848.00
2023-04,04.04.2023,1730.00
2023-04,04.04.2023,1560.00
2023-04,04.04.2023,1560.00
2023-04,04.04.2023,1560.00
2023-04,04.04.2023,1685.00
2023-04,04.04.2023,1848.00
2023-04,04.04.2023,3668.00
2023-04,04.04.2023,3668.00
2023-04,04.04.2023,3670.00
2023-04,04.04.2023,3670.00
2023-04,04.04.2023,3668.00
2023-04,04.04.2023,3665.00
2023-04,04.04.2023,3644.00
2023-04,04.04.2023,3668.00
2023-04,04.04.2023,3668.00
2023-04,04.04.2023,3895.00
2023-04,04.04.2023,3375.00
2023-04,04.04.2023,3890.00
2023-04,04.04.2023,3898.00
2023-04,04.04.2023,3900.00
2023-04,04.04.2023,3898.00
2023-04,04.04.2023,3890.00
2023-04,04.04.2023,1990.00
2023-04,05.04.2023,1680.00
2023-04,05.04.2023,1570.00
2023-04,05.04.2023,1570.00
2023-04,05.04.2023,1570.00
2023-04,05.04.2023,1570.00
2023-04,05.04.2023,1570.00
2023-04,05.04.2023,1838.00
2023-04,05.04.2023,3665.00
2023-04,05.04.2023,3670.00
2023-04,05.04.2023,4000.00
2023-04,05.04.2023,3670.00
2023-04,05.04.2023,3668.00
2023-04,05.04.2023,3668.00
2023-04,05.04.2023,3668.00
2023-04,05.04.2023,3655.00
2023-04,05.04.2023,3350.00
2023-04,05.04.2023,3375.00
2023-04,05.04.2023,3890.00
2023-04,05.04.2023,3898.00
2023-04,05.04.2023,4000.00
2023-04,05.04.2023,4000.00
2023-04,05.04.2023,4000.00
2023-04,05.04.2023,3375.00
2023-04,05.04.2023,1860.00
2023-04,06.04.2023,1760.00
2023-04,06.04.2023,1570.00
2023-04,06.04.2023,1545.00
2023-04,06.04.2023,1545.00
2023-04,06.04.2023,1545.00
2023-04,06.04.2023,1570.00
2023-04,06.04.2023,1860.00
2023-04,06.04.2023,3670.00
2023-04,06.04.2023,4000.00
2023-04,06.04.2023,4000.00
2023-04,06.04.2023,4000.00
2023-04,06.04.2023,3971.76
2023-04,06.04.2023,3668.00
2023-04,06.04.2023,3668.00
2023-04,06.04.2023,3668.00
2023-04,06.04.2023,3668.00
2023-04,06.04.2023,3898.00
2023-04,06.04.2023,3898.00
2023-04,06.04.2023,3972.46
2023-04,06.04.2023,4000.00
2023-04,06.04.2023,4000.00
2023-04,06.04.2023,3963.80
2023-04,06.04.2023,3890.00
2023-04,06.04.2023,1860.00
2023-04,07.04.2023,1860.00
2023-04,07.04.2023,1860.00
2023-04,07.04.2023,1858.00
2023-04,07.04.2023,1858.00
2023-04,07.04.2023,1858.00
2023-04,07.04.2023,1860.00
2023-04,07.04.2023,1970.36
2023-04,07.04.2023,3670.00
2023-04,07.04.2023,3670.00
2023-04,07.04.2023,3972.55
2023-04,07.04.2023,3668.00
2023-04,07.04.2023,3668.00
2023-04,07.04.2023,3070.00
2023-04,07.04.2023,3070.00
2023-04,07.04.2023,3015.00
2023-04,07.04.2023,3015.00
2023-04,07.04.2023,3020.00
2023-04,07.04.2023,3050.00
2023-04,07.04.2023,3898.00
2023-04,07.04.2023,3970.80
2023-04,07.04.2023,3965.46
2023-04,07.04.2023,4000.00
2023-04,07.04.2023,3888.00
2023-04,07.04.2023,1860.00
2023-04,08.04.2023,1963.53
2023-04,08.04.2023,1860.00
2023-04,08.04.2023,1860.00
2023-04,08.04.2023,1858.00
2023-04,08.04.2023,1858.00
2023-04,08.04.2023,1860.00
2023-04,08.04.2023,1860.00
2023-04,08.04.2023,3060.00
2023-04,08.04.2023,2950.00
